9.64454
7.31323
7.56527
6.67808
6.23879
5.82273
4.99058
5.63924
4.32094
4.71914
4.8155
4.41877
4.40236
4.05545
3.84928
3.26465
4.01542
4.35488
3.60404
3.96479
4.02773
4.1568
3.88011
3.87473
3.29695
3.99068
2.61727
2.7958
2.99985
2.82097
3.77883
2.71138
2.63955
3.34706
3.10974
3.08035
4.24811
3.24411
3.05255
3.58736
3.063
2.69903
3.64264
3.26405
2.74704
2.88713
3.37804
2.47491
3.16005
3.53717
3.43312
4.00984
3.21008
3.36787
3.52986
3.71977
4.18237
2.2731
2.36245
3.72298
2.82968
3.62903
3.00675
3.4446
2.86818
2.86663
2.35951
3.37727
3.03779
2.8948
2.96142
2.26618
3.18594
3.21162
3.59407
3.80825
2.96636
3.27321
3.418
2.29079
2.45111
2.86562
3.26718
2.98216
3.16175
2.82048
3.01521
1.96785
3.26318
3.01469
3.2924
2.52735
2.18393
3.3717
3.00089
3.9083
2.91494
3.39378
2.65155
3.81363
2.53974
3.49142
3.0616
3.82416
2.21551
3.77765
2.67097
3.98007
2.72617
2.8303
2.55654
2.95377
3.55412
2.87625
3.09889
3.05868
3.3268
3.27499
2.92867
3.13075
3.06623
3.32174
3.11278
3.60022
3.76189
3.38129
3.35554
3.4447
3.40068
3.57256
2.50795
3.11767
3.06169
2.60805
3.73954
3.03092
3.27633
3.54147
3.06242
3.31876
3.2982
2.97433
3.36787
3.86428
2.77256
2.51463
2.37203
3.46021
3.05734
3.25727
4.09493
3.28009
2.83138
3.83485
3.25133
3.10963
3.44032
2.8172
4.10942
3.90032
2.8769
3.16076
3.5871
2.91625
3.62005
3.90607
2.55602
3.86388
3.84536
3.35157
4.31515
3.22852
3.42778
3.43766
3.43822
3.52151
4.05938
2.89938
2.8486
4.56843
3.76839
3.14875
3.72156
2.57563
3.02265
2.2477
2.88895
2.86102
3.42717
3.39479
2.85538
2.91819
3.47543
3.30076
3.05914
3.74395
3.24551
3.44829
3.00608
2.53535
3.29561
3.22546
2.87866
3.20274
3.93586
3.35872
